dataset,device,dtheta_common,dtheta_diff,frozen_max_frac,frozen_tail,frozen_tail_start,heading_common,mount_diff,n_snapshots,platform,r0_bias,r0_circstd_corr,r0_circstd_raw,r0_coverage_bins,r0_drift_span,r0_dtheta,r0_g,r0_g_at_bound,r0_low_coverage,r0_n_valid,r0_nan_frac,r0_offset_c,r0_outlier_frac,r0_structure,r1_bias,r1_circstd_corr,r1_circstd_raw,r1_coverage_bins,r1_drift_span,r1_dtheta,r1_g,r1_g_at_bound,r1_low_coverage,r1_n_valid,r1_nan_frac,r1_offset_c,r1_outlier_frac,r1_structure,range_med_m,reasons,rx_lo,rx_speed_p99,scan_v,status,ts_med_dt,ts_nonmono_frac,wavelength_spacing
wallarrayv3_2025_02_09_05_04_29_nRX2_bounce_spacing0p07,PLUTO,0.04,0.01,0.00010001000100010001,False,,,,10000,wall,0.18473193049430847,0.3941051145800542,0.47010098323621824,12,0.28227590024471283,0.05000000000000038,1.0000000000000002,False,False,9363,0.06369999999999998,0.17518207430839539,0.041653316244793334,0.13805203247807427,0.01650279574096203,0.36159806349455226,0.41844056140443553,12,0.170041523873806,0.03000000000000036,1.0200000000000002,False,False,9344,0.06559999999999999,0.05841373652219772,0.02557791095890411,0.17266265140291398,0.952599287033081,FLAG:nan5-20%,5769999872.0,0.004000526042655115,2,FLAG,0.73193359375,0.0009000900090009,1.34727
wallarrayv3_2025_02_09_07_15_00_nRX2_bounce_spacing0p07,PLUTO,0.03,0.0,0.00020002000200020003,False,,,,10000,wall,-0.03607695549726486,0.3684364747865502,0.42348072211470544,11,0.21532674878835678,0.03000000000000036,1.0000000000000002,False,False,9195,0.08050000000000002,0.016931675374507904,0.029907558455682437,0.1606495716943102,0.06970054656267166,0.3833848411570595,0.43507866433168924,11,0.2689995840191841,0.03000000000000036,1.0200000000000002,False,False,9247,0.07530000000000003,0.05997614189982414,0.024656645398507624,0.2176519088005098,1.337982416152954,FLAG:nan5-20%,5769999872.0,0.0042802297323942225,2,FLAG,0.735595703125,0.00010001000100010001,1.34727
wallarrayv3_2025_02_09_09_42_40_nRX2_rx_random_circle_spacing0p07,PLUTO,0.03,0.0,0.00020004000800160032,False,,,,5000,wall,0.296550452709198,0.3869579423172871,0.44199841368938614,12,0.10508741438388824,0.03000000000000036,0.9800000000000002,False,False,4895,0.02100000000000002,0.2740873396396637,0.010623084780388151,0.21010364671108578,-0.00945371575653553,0.31661285907376047,0.3527004052382916,12,0.09014807268977165,0.03000000000000036,0.9800000000000002,False,False,4929,0.01419999999999999,0.010525858029723167,0.01602759180361128,0.20298734256019824,0.7259933948516846,,5769999872.0,0.005360380038619042,2,OK,0.72998046875,0.0,1.34727
wallarrayv3_2025_02_09_11_05_11_nRX2_bounce_spacing0p07,PLUTO,0.04,0.01,0.00010001000100010001,False,,,,10000,wall,0.09997014701366425,0.3786028010679348,0.42660928406760007,12,0.06219690851867199,0.05000000000000038,1.0000000000000002,False,False,9119,0.08809999999999996,0.008628166280686855,0.024673758087509594,0.17435700870766518,-0.008395779877901077,0.3269179485909167,0.38032490323731916,12,0.10224255174398422,0.03000000000000036,1.0000000000000002,False,False,9331,0.06689999999999996,0.052368879318237305,0.014360733040402958,0.11755889692790371,1.3669042587280273,FLAG:nan5-20%,5769999872.0,0.004381800126284361,2,FLAG,0.7333221435546875,0.00040004000400040005,1.34727
wallarrayv3_2025_02_09_13_15_46_nRX2_bounce_spacing0p07,PLUTO,0.03,0.0,0.00010001000100010001,False,,,,10000,wall,0.19388347864151,0.4404795379508405,0.5086665088275016,12,0.09721398912370205,0.03000000000000036,1.0000000000000002,False,False,9368,0.06320000000000003,0.18821701407432556,0.04899658411614005,0.2067405092344591,-0.029409093782305717,0.329911466430258,0.3574326310337259,12,0.12167493999004364,0.03000000000000036,1.0000000000000002,False,False,9441,0.05589999999999995,-0.025477400049567223,0.012392755004766444,0.13779436859633482,0.9558274745941162,FLAG:nan5-20%,5769999872.0,0.004145552255213263,2,FLAG,0.7333984375,0.00010001000100010001,1.34727
wallarrayv3_2025_02_09_15_27_31_nRX2_bounce_spacing0p07,PLUTO,0.04,0.01,0.00010001000100010001,False,,,,10000,wall,0.008965649642050266,0.35811273064491905,0.41140790421051554,12,0.07495439052581787,0.05000000000000038,1.0000000000000002,False,False,8795,0.12050000000000005,0.09690810739994049,0.019897669130187607,0.1382206371940955,0.1129872277379036,0.3699508132008435,0.43007061957827347,12,0.28015996515750885,0.03000000000000036,1.0000000000000002,False,False,8885,0.11150000000000004,0.07729971408843994,0.018345526167698366,0.1394833598064806,1.347607970237732,FLAG:nan5-20%,5769999872.0,0.004676469424739497,2,FLAG,0.73876953125,0.00030003000300030005,1.34727
wallarrayv3_2025_02_08_01_26_26_nRX2_rx_random_circle_spacing0p07,PLUTO,0.06,0.05,0.00020004000800160032,False,,,,5000,wall,1.6163250207901,0.2723429434628124,0.46420137915375576,12,0.03271052334457636,0.11000000000000043,0.9000000000000001,False,False,4988,0.0023999999999999577,1.6343994140625,0.013231756214915798,0.15062346475919594,-0.14202140271663666,0.4343421765831473,0.44932946209178476,12,0.16421201080083847,0.010000000000000342,1.0400000000000003,False,False,4984,0.0031999999999999806,-0.14924049377441406,0.027487961476725522,0.3257728386745209,0.9109945297241211,,2467099904.0,0.004969320483505723,2,OK,0.73486328125,0.00020004000800160032,0.57606
wallarrayv3_2025_02_08_02_47_11_nRX2_bounce_spacing0p07,PLUTO,0.05,0.06,0.00010001000100010001,False,,,,10000,wall,1.5151935815811157,0.38313110872535744,0.5165057607275952,12,0.13315852731466293,0.11000000000000043,0.9000000000000001,False,False,9881,0.011900000000000022,1.588805079460144,0.04807205748406032,0.17822284762532356,-0.21807827055454254,0.464327228702271,0.4677950509638879,12,0.10825182124972343,-0.009999999999999676,1.0400000000000003,False,False,9916,0.008399999999999963,-0.2639743983745575,0.03761597418313836,0.3009908540706717,1.3550958633422852,,2467099904.0,0.004435853622853756,2,OK,0.726318359375,0.00010001000100010001,0.57606
wallarrayv3_2025_02_08_04_55_36_nRX2_bounce_spacing0p07,PLUTO,0.05,0.04,0.0,False,,,,10000,wall,1.5612996816635132,0.3865699867257493,0.4758831247087549,12,0.08351465687155724,0.09000000000000041,0.9200000000000002,False,False,9937,0.006299999999999972,1.5867666006088257,0.0301901982489685,0.13840085891239082,-0.3410993814468384,0.4286053816509992,0.4797624808989424,12,0.4046739339828491,0.010000000000000342,1.0800000000000003,False,False,9953,0.0047000000000000375,-0.3051890730857849,0.022807193810911282,0.29381805918863374,1.0437335968017578,,2467099904.0,0.004173361537978053,2,OK,0.73291015625,0.00030003000300030005,0.57606
wallarrayv3_2025_02_08_07_05_54_nRX2_bounce_spacing0p07,PLUTO,0.03,0.04,0.00010001000100010001,False,,,,10000,wall,1.4589242935180664,0.33996427525386674,0.4337398351693026,12,0.19188570976257324,0.0700000000000004,0.9200000000000002,False,False,9982,0.0018000000000000238,1.554689645767212,0.017932278100581046,0.14074311504154144,-0.34730061888694763,0.5422301998419031,0.5460665039774961,12,0.5402315706014633,-0.009999999999999676,1.0200000000000002,False,False,9983,0.0017000000000000348,-0.35010629892349243,0.05980166282680557,0.3430368548902849,1.1917693614959717,,2467099904.0,0.004648812245577575,2,OK,0.7333984375,0.0,0.57606
wallarrayv3_2025_02_09_17_48_58_nRX2_rx_random_circle_spacing0p07,PLUTO,0.03,0.0,0.00020004000800160032,False,,,,5000,wall,0.49501389265060425,0.332063247036502,0.40268503917348936,12,0.07860229536890984,0.03000000000000036,0.9800000000000002,False,False,4917,0.016599999999999948,0.4733448028564453,0.001016880211511084,0.18620572846549394,-0.012751969508826733,0.3042150894360172,0.33788113222403626,12,0.0816565528512001,0.03000000000000036,0.9800000000000002,False,False,4899,0.020199999999999996,0.00906406156718731,0.014288630332720964,0.18895819645842593,0.7204923629760742,,5769999872.0,0.005156804285943507,2,OK,0.736083984375,0.0,1.34727
wallarrayv3_2025_02_09_19_10_35_nRX2_bounce_spacing0p07,PLUTO,0.03,0.02,0.00010001000100010001,False,,,,10000,wall,0.3567531406879425,0.4073481572611099,0.52870699962422,12,0.24763458222150803,0.05000000000000038,1.0000000000000002,False,False,8900,0.10999999999999999,0.37067049741744995,0.05629213483146067,0.21938446135639067,-0.031207647174596786,0.4010421847880926,0.41924405061780434,12,0.12508762627840042,0.010000000000000342,1.0200000000000002,False,False,8967,0.10329999999999995,-0.017296968027949333,0.03189472510315602,0.21565982448595408,1.5131587982177734,FLAG:nan5-20%,5769999872.0,0.004024384347721935,2,FLAG,0.7325439453125,0.00030003000300030005,1.34727
wallarrayv3_2025_02_09_21_20_23_nRX2_bounce_spacing0p07,PLUTO,0.04,0.01,0.00010001000100010001,False,,,,10000,wall,0.3215855062007904,0.37086837349408097,0.4965480766578341,12,0.17833887785673141,0.05000000000000038,1.0000000000000002,False,False,9023,0.09770000000000001,0.3238983154296875,0.041671284495178984,0.14280359736550455,-0.006148855201900005,0.35152883368465465,0.3922619851495641,12,0.20522195100784302,0.03000000000000036,1.0000000000000002,False,False,9001,0.09989999999999999,0.036164626479148865,0.021997555827130318,0.17062765348838413,1.3577721118927002,FLAG:nan5-20%,5769999872.0,0.004080408876761802,2,FLAG,0.7333984375,0.0005000500050005,1.34727
wallarrayv3_2025_02_09_23_33_16_nRX2_bounce_spacing0p07,PLUTO,0.03,0.0,0.00010001000100010001,False,,,,10000,wall,0.4153748154640198,0.3457610302722004,0.38817415046001924,12,0.14513057842850685,0.03000000000000036,1.0000000000000002,False,False,9186,0.08140000000000003,0.42097875475883484,0.014805138253864576,0.15456090569100983,0.02138209342956543,0.31592595180230143,0.3451718488408908,12,0.11531252041459084,0.03000000000000036,1.0000000000000002,False,False,9160,0.08399999999999996,0.020045649260282516,0.005240174672489083,0.13501871828776169,1.0585017204284668,FLAG:nan5-20%,0.0,0.004567121071740987,2,FLAG,0.734130859375,0.00040004000400040005,1.34727
wallarrayv3_2025_02_10_22_49_58_nRX2_rx_random_circle_spacing0p07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AssertionError: Too many mismatches in rx_spacing 4997.0 (persistent),,,,ERROR,,,
wallarrayv3_2025_02_11_00_10_15_nRX2_bounce_spacing0p07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Segmentation file does not exist for /mnt/md2/cache/precompute_cache_3p7/wallarrayv3_2025_02_11_00_10_15_nRX2_bounce_spacing0p07_segmentation_nthetas65.pkl (persistent),,,,ERROR,,,
wallarrayv3_2025_02_11_02_22_12_nRX2_bounce_spacing0p07,PLUTO,0.04,0.01,0.00020002000200020003,False,,,,10000,wall,0.7283084988594055,0.3405513850117144,0.44333381411100914,12,0.09234999492764473,0.05000000000000038,0.9600000000000002,False,False,9031,0.09689999999999999,0.649486780166626,0.02081718525080279,0.2526408408279891,-0.040067072957754135,0.3726084664537227,0.4042839932808262,12,0.17176656424999237,0.03000000000000036,1.0000000000000002,False,False,9050,0.09499999999999997,-0.09327943623065948,0.02,0.2008674386990273,1.416499137878418,FLAG:nan5-20%,5769999872.0,0.00547589491121472,2,FLAG,0.733154296875,0.00030003000300030005,1.34727
wallarrayv3_2025_02_11_04_34_20_nRX2_bounce_spacing0p07,PLUTO,0.13,-0.16,0.16681668166816682,True,9344,,,10000,wall,0.4915320873260498,0.12675716241278973,0.1363527849514485,5,0.048025257885456085,-0.029999999999999694,1.0800000000000003,False,False,8355,0.16449999999999998,-0.16293536126613617,0.0011968880909634949,0.0767020634163387,-2.0190863609313965,0.3580458151068951,0.8584029161772562,5,0.0823824517428875,0.2900000000000006,1.7400000000000009,False,False,8335,0.16649999999999998,-0.03575654700398445,0.1916016796640672,0.3949127913780762,1.1119880676269531,FLAG:nan5-20%;QUAR:frozen_tail(#42);FLAG:r1_gain=1.74,5769999872.0,0.003549581705592573,2,QUARANTINE,0.732177734375,0.0005000500050005,1.34727
wallarrayv3_2025_02_11_14_14_47_nRX2_bounce_spacing0p07,PLUTO,0.04,0.01,0.00010001000100010001,False,,,,10000,wall,0.3162219226360321,0.3476043405247567,0.42683265082210287,12,0.20813915133476257,0.05000000000000038,1.0000000000000002,False,False,9238,0.07620000000000005,0.3295728266239166,0.013855812946525221,0.15072325331785702,-0.09924660623073578,0.32887755107941385,0.37889189545487906,12,0.19236807525157928,0.03000000000000036,1.0000000000000002,False,False,9340,0.06599999999999995,-0.041947219520807266,0.015203426124197002,0.14887240094360113,1.1908323764801025,FLAG:nan5-20%,5769999872.0,0.004489731928333643,2,FLAG,0.727783203125,0.00010001000100010001,1.34727
wallarrayv3_2025_02_11_16_27_46_nRX2_rx_random_circle_spacing0p065,PLUTO,0.03,0.0,0.00020004000800160032,False,,,,5000,wall,0.671838641166687,0.3927341929083016,0.45936977357551173,12,0.14822975918650627,0.03000000000000036,0.9800000000000002,False,False,4837,0.03259999999999996,0.6816884279251099,0.0062021914409758115,0.27020330875623205,-0.10046228021383286,0.35852952685391337,0.39709722199756753,12,0.04318891279399395,0.03000000000000036,1.0200000000000002,False,False,4902,0.01959999999999995,-0.10123766958713531,0.02447980416156671,0.2487024498858628,0.620492160320282,,5769999872.0,0.0050624270923435655,2,OK,0.73583984375,0.002000400080016003,1.25103
wallarrayv3_2025_02_11_17_45_04_nRX2_bounce_spacing0p065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Error: /mnt/md2/cache/nosig_data/wallarrayv3_2025_02_11_17_45_04_nRX2_bounce_spacing0p065.zarr: No such file or directory (persistent),,,,ERROR,,,
wallarrayv3_2025_02_11_18_03_13_nRX2_bounce_spacing0p065,PLUTO,0.03,0.0,0.00020002000200020003,False,,,,10000,wall,0.43722862005233765,0.41138850798636817,0.44490445833889725,12,0.1998688280582428,0.03000000000000036,1.0000000000000002,False,False,8673,0.13270000000000004,0.4139575958251953,0.02744148506860371,0.2537752290361644,-0.05062629282474518,0.3805820922907895,0.4071274231910915,12,0.20725618302822113,0.03000000000000036,1.0200000000000002,False,False,8932,0.1068,-0.06474190950393677,0.01847290640394089,0.20518364518575138,1.1206023693084717,FLAG:nan5-20%,5769999872.0,0.0038884915877133645,2,FLAG,0.7314453125,0.00020002000200020003,1.25103
wallarrayv3_2025_02_10_01_56_56_nRX2_rx_random_circle_spacing0p07,PLUTO,0.03,0.0,0.00020004000800160032,False,,,,5000,wall,0.5138647556304932,0.3266759050390444,0.38634582802968787,12,0.1276540756225586,0.03000000000000036,0.9800000000000002,False,False,4961,0.007800000000000029,0.4954802393913269,0.0018141503729086877,0.19535315461011768,-0.020492950454354286,0.3226350343208674,0.33789252131817493,12,0.0655113123357296,0.03000000000000036,1.0000000000000002,False,False,4942,0.011600000000000055,-0.00024632131680846214,0.02063941723998381,0.19329030423568844,0.6769925355911255,,5769999872.0,0.004998288946226233,2,OK,0.7275390625,0.000600120024004801,1.34727
wallarrayv3_2025_02_10_03_16_52_nRX2_bounce_spacing0p07,PLUTO,0.03,0.0,0.00020002000200020003,False,,,,10000,wall,0.20224666595458984,0.3545934359138182,0.37786050404774835,11,0.38408200442790985,0.03000000000000036,1.0000000000000002,False,False,9217,0.07830000000000004,0.30157703161239624,0.025170879895844635,0.25267130897461765,0.13967284560203552,0.4212067220739249,0.446526011664044,11,0.20245258510112762,0.03000000000000036,1.0000000000000002,False,False,9384,0.06159999999999999,0.09348441660404205,0.028026427962489345,0.20601522352785534,1.2065130472183228,FLAG:nan5-20%,5769999872.0,0.004210466435179119,2,FLAG,0.73095703125,0.0006000600060006001,1.34727
wallarrayv3_2025_02_10_05_27_01_nRX2_bounce_spacing0p07,PLUTO,0.03,0.0,0.00020002000200020003,False,,,,10000,wall,0.43002092838287354,0.34874732009651055,0.4381717565513418,12,0.14747721701860428,0.03000000000000036,0.9800000000000002,False,False,9649,0.03510000000000002,0.409525066614151,0.014302000207275366,0.17230451766893914,-0.03488105535507202,0.37007070365230693,0.3994397292715844,12,0.23869848996400833,0.03000000000000036,1.0000000000000002,False,False,9558,0.04420000000000002,-0.03510317951440811,0.026469972797656414,0.16543280865841895,0.7418111562728882,,5769999872.0,0.0046479102689772865,2,OK,0.73345947265625,0.00040004000400040005,1.34727
wallarrayv3_2025_02_10_07_39_34_nRX2_bounce_spacing0p07,PLUTO,0.03,0.0,0.00010001000100010001,False,,,,10000,wall,0.24043864011764526,0.35493928652053636,0.3997774033771024,12,0.2558029219508171,0.03000000000000036,1.0000000000000002,False,False,9232,0.07679999999999998,0.25686922669410706,0.022097053726169845,0.16975408878305728,-0.028078382834792137,0.366568347724912,0.42790899675039706,12,0.08019347116351128,0.03000000000000036,1.0000000000000002,False,False,9362,0.06379999999999997,-0.03999686986207962,0.02424695577867977,0.14082640311502725,1.3312987089157104,FLAG:nan5-20%,5769999872.0,0.004209326067939403,2,FLAG,0.728515625,0.0007000700070007,1.34727
wallarrayv3_2025_02_10_14_49_55_nRX2_rx_random_circle_spacing0p07,PLUTO,0.04,0.01,0.00020004000800160032,False,,,,5000,wall,0.3804920017719269,0.47238739501022486,0.5452068226460144,12,0.056995971128344536,0.05000000000000038,1.0000000000000002,False,False,4611,0.07779999999999998,0.39565104246139526,0.04033832140533507,0.20043330750454955,-0.025918949395418167,0.36597823824312076,0.38927585313088714,12,0.04301483556628227,0.03000000000000036,1.0000000000000002,False,False,4564,0.08720000000000006,-0.013775905594229698,0.016432953549517966,0.19376968733705832,0.8879943490028381,FLAG:nan5-20%,5769999872.0,0.004958691783249377,2,FLAG,0.73486328125,0.0,1.34727
wallarrayv3_2025_02_10_16_10_44_nRX2_bounce_spacing0p07,PLUTO,0.04,0.01,0.00010001000100010001,False,,,,10000,wall,0.30739331245422363,0.36918722595261505,0.4393689223258479,12,0.1844889149069786,0.05000000000000038,0.9800000000000002,False,False,9090,0.09099999999999997,0.2629646360874176,0.03322332233223323,0.1973629445797767,-0.13402925431728363,0.3730701619015083,0.41247517048639,12,0.2569282278418541,0.03000000000000036,1.0000000000000002,False,False,9180,0.08199999999999996,-0.1626603752374649,0.013398692810457516,0.18188012303064605,1.2417945861816406,FLAG:nan5-20%,5769999872.0,0.004260122831910851,2,FLAG,0.728271484375,0.001000100010001,1.34727
wallarrayv3_2025_02_10_18_20_18_nRX2_bounce_spacing0p07,PLUTO,0.05,0.02,0.00010001000100010001,False,,,,10000,wall,0.4090520143508911,0.3795225695720247,0.4710172973896707,10,0.2542963996529579,0.0700000000000004,0.9800000000000002,False,False,8921,0.1079,0.15080420672893524,0.02623024324627284,0.5165920226074505,-0.15852613747119904,0.3793968288985385,0.39657995640997,10,0.3816289156675339,0.03000000000000036,1.0000000000000002,False,False,9155,0.08450000000000002,-0.1299312710762024,0.012342981977061716,0.271644667968247,1.2601501941680908,FLAG:nan5-20%,5769999872.0,0.004881054274737848,2,FLAG,0.7342529296875,0.0,1.34727
wallarrayv3_2025_02_10_20_32_06_nRX2_bounce_spacing0p07,PLUTO,0.03,0.0,0.00020002000200020003,False,,,,10000,wall,0.20145012438297272,0.34128070548183265,0.394855762385008,12,0.16873129457235336,0.03000000000000036,1.0000000000000002,False,False,8969,0.10309999999999997,0.21807986497879028,0.012710447095551344,0.13562574438097347,-0.11100675165653229,0.337621802409148,0.38347937438437524,12,0.11267266422510147,0.03000000000000036,1.0200000000000002,False,False,9154,0.08460000000000001,-0.0732017233967781,0.01813414900589906,0.1488834246699453,1.4280726909637451,FLAG:nan5-20%,5769999872.0,0.005290986634790922,2,FLAG,0.7314453125,0.00010001000100010001,1.34727
